9,0.275,0.831,1.175,1.532,1.5,1.819,1.963,1.994,2.188,2.244,2.269,2.232,2.175,2.082,2.075,1.832,1.625,1.481,1.313,1.282,0.806
9,0.231,0.781,1.125,1.488,1.456,1.775,1.919,1.95,2.144,2.2,2.225,2.188,2.131,2.038,2.025,1.788,1.581,1.444,1.269,1.238,0.762
9,-0,0.274,0.625,0.949,1.193,1.393,1.868,1.793,1.862,1.812,1.943,2.081,2.093,1.993,1.637,1.562,1.537,1.306,1.093,0.775,0.524
9,-0.037,0.237,0.588,0.912,1.156,1.356,1.831,1.756,1.825,1.775,1.906,2.044,2.056,1.956,1.6,1.525,1.5,1.269,1.056,0.738,0.487
10,0.44921,0.5625,0.55677,0.68993,0.79276,0.8698,0.99556,1.0388,1.0707,1.1342,1.1171,1.1287,1.037,0.9898,0.94351,0.87612,0.80205,0.65167,0.70618,0.59501,0.41448
10,0.030474,0.16318,0.54702,0.51238,0.61397,0.78387,0.7293,0.81326,0.88579,0.85299,1.0034,0.88413,0.77313,0.83403,0.7587,0.72631,0.61038,0.50303,0.41236,0.21727,0.10558
10,0.369,0.562,0.575,0.668,0.818,0.894,0.975,1.019,1.012,1.088,1.106,1.037,1.007,0.931,0.9,0.85,0.775,0.588,0.7,0.606,0.413
10,0.344,0.537,0.544,0.637,0.787,0.863,0.95,0.994,0.981,1.063,1.081,1.006,0.988,0.906,0.875,0.831,0.75,0.569,0.669,0.575,0.388
10,-0,-0,0.475,0.475,0.569,0.781,0.7,0.788,0.869,0.863,0.988,0.869,0.738,0.813,0.719,0.656,0.582,0.431,0.319,0.088,0.013
10,-0.019,-0.019,0.456,0.456,0.55,0.762,0.681,0.769,0.85,0.844,0.969,0.85,0.719,0.794,0.7,0.637,0.563,0.412,0.3,0.069,-0.006
11,0.00097788,0.0997,0.22652,0.29764,0.37768,0.40723,0.4389,0.54014,0.56965,0.57213,0.62757,0.64821,0.64027,0.63334,0.62208,0.5883,0.57006,0.53921,0.44718,0.41651,0.38392
11,0,0,0.07409,0.24807,0.25072,0.31235,0.40648,0.36866,0.44877,0.51763,0.48136,0.51511,0.49179,0.5479,0.47873,0.50185,0.52954,0.49832,0.44091,0.37975,0.31476
11,0.05,0.107,0.213,0.256,0.357,0.394,0.451,0.525,0.544,0.544,0.575,0.582,0.569,0.582,0.569,0.556,0.556,0.513,0.45,0.407,0.387
11,0.044,0.094,0.194,0.237,0.338,0.375,0.438,0.506,0.525,0.525,0.556,0.563,0.55,0.563,0.55,0.537,0.537,0.494,0.431,0.388,0.362
11,0.006,-0,0.038,0.207,0.2,0.282,0.394,0.344,0.431,0.506,0.463,0.488,0.469,0.563,0.469,0.482,0.5,0.463,0.394,0.332,0.231
11,-0.013,-0.019,0.019,0.188,0.181,0.263,0.375,0.325,0.412,0.487,0.444,0.469,0.45,0.544,0.45,0.463,0.481,0.444,0.375,0.313,0.212
12,0.34688,0.52354,0.52956,0.78204,0.81157,0.93554,1.1232,1.1815,1.2429,1.2389,1.3074,1.3221,1.2768,1.2775,1.2287,1.09,1.0319,0.86731,0.879,0.71,0.57718
12,0.022373,0.41983,0.46545,0.58796,0.72084,0.95056,0.94419,1.0308,0.99143,1.0237,1.0599,1.0639,1.0475,1.0111,0.95528,0.95371,0.87383,0.83651,0.65981,0.56515,0.41956
12,0.325,0.493,0.556,0.768,0.818,1.018,1.125,1.144,1.162,1.137,1.174,1.187,1.168,1.193,1.15,1.05,0.968,0.856,0.843,0.718,0.462
12,0.244,0.412,0.469,0.681,0.731,0.931,1.044,1.063,1.081,1.05,1.087,1.1,1.081,1.106,1.063,0.963,0.881,0.769,0.756,0.631,0.375
12,-0.013,0.237,0.287,0.431,0.574,0.831,0.887,0.981,0.969,1.037,1.019,1.081,1.063,1.006,0.931,0.906,0.881,0.818,0.624,0.481,0.293
12,-0.1,0.15,0.2,0.344,0.487,0.744,0.8,0.894,0.894,0.95,0.944,1.006,0.988,0.931,0.856,0.825,0.794,0.731,0.537,0.394,0.206
13,0.12598,0.28536,0.314,0.40792,0.48037,0.54531,0.58597,0.60562,0.65451,0.67797,0.68496,0.68442,0.65861,0.65269,0.64035,0.59493,0.49378,0.46915,0.4503,0.3588,0.23913
